X,Y,x,sqx,xy,te
960.6,3123,383.4,146995.55999999997,1197358.2,9825.397443721675
961.2,1197.2,384,147456,459724.80000000005,9853.747559942693
961.8,0,384.5999999999999,147917.15999999992,0,9882.14200785443
962.4,1913.2,385.19999999999993,148379.03999999995,736964.6399999999,9910.580787456905
963,3152.8,385.79999999999995,148841.63999999996,1216350.24,9939.063898750106
963.6,2262.1,386.4,149304.96,874075.44,9967.59134173404
964.2,2262.1,387,149769,875432.7,9996.163116408698
964.8,938.2,387.5999999999999,150233.75999999992,363646.31999999995,10024.779222774081
965.4,0,388.19999999999993,150699.23999999996,0,10053.4396608302
966,0,388.79999999999995,151165.43999999997,0,10082.144430577044
966.6,0.1,389.4,151632.36,38.94,10110.89353201462
967.2,0,390,152100,0,10139.686965142922
967.8,0,390.5999999999999,152568.35999999993,0,10168.524729961948
968.4,0,391.19999999999993,153037.43999999994,0,10197.406826471708
969,0,391.79999999999995,153507.23999999996,0,10226.333254672198
969.6,0,392.4,153977.75999999998,0,10255.304014563417
970.2,0,393,154449,0,10284.319106145364
970.8,0,393.5999999999999,154920.95999999993,0,10313.378529418034
971.4,0,394.19999999999993,155393.63999999996,0,10342.482284381438
972,0,394.79999999999995,155867.03999999995,0,10371.63037103557
972.6,0,395.4,156341.15999999997,0,10400.822789380432
973.2,0,396,156816,0,10430.059539416023
973.8,601.6,396.5999999999999,157291.55999999994,238594.55999999997,10459.340621142337
974.4,3153.6,397.19999999999993,157767.83999999994,1252609.9199999997,10488.666034559385
975,3152.7,397.79999999999995,158244.83999999997,1254144.0599999998,10518.035779667161
975.6,1519.4,398.4,158722.55999999997,605328.96,10547.449856465666
976.2,0,399,159201,0,10576.9082649549
976.8,2402,399.5999999999999,159680.15999999992,959839.1999999998,10606.411005134856
977.4,1170.2,400.19999999999993,160160.03999999995,468314.0399999999,10635.958077005549
978,2649.8,400.79999999999995,160640.63999999996,1062039.8399999999,10665.54948056697
978.6,872.2,401.4,161121.96,350101.08,10695.18521581912
979.2,1045.3,402,161604,420210.6,10724.865282761995
979.8,3154,402.5999999999999,162086.75999999992,1269800.3999999997,10754.589681395597
980.4,3154,403.19999999999993,162570.23999999993,1271692.7999999998,10784.358411719932
981,1579.2,403.79999999999995,163054.43999999997,637680.96,10814.171473734996
981.6,1153.5,404.4,163539.36,466475.39999999997,10844.02886744079
982.2,0,405,164025,0,10873.930592837309
982.8,0,405.5999999999999,164511.35999999993,0,10903.876649924554
983.4,0,406.19999999999993,164998.43999999994,0,10933.867038702532
984,0,406.79999999999995,165486.23999999996,0,10963.90175917124
984.6,0,407.4,165974.75999999998,0,10993.980811330675
985.2,2.1,408,166464,856.8000000000001,11024.10419518084
985.8,2.1,408.5999999999999,166953.95999999993,858.0599999999998,11054.271910721729
986.4,3095.4,409.19999999999993,167444.63999999996,1266637.68,11084.483957953351
987,74.3,409.79999999999995,167936.03999999995,30448.139999999996,11114.7403368757
987.6,74.3,410.4,168428.15999999997,30492.719999999998,11145.041047488781
988.2,0,411,168921,0,11175.38608979259
988.8,0,411.5999999999999,169414.55999999994,0,11205.775463787122
989.4,0,412.19999999999993,169908.83999999994,0,11236.209169472388
990,0,412.79999999999995,170403.83999999997,0,11266.687206848383
990.6,408.5,413.4,170899.55999999997,168873.9,11297.209575915105
991.2,3077.9,414,171396,1274250.6,11327.776276672557
991.8,1365.8,414.5999999999999,171893.15999999992,566260.6799999998,11358.387309120732
992.4,0.1,415.19999999999993,172391.03999999995,41.519999999999996,11389.042673259642
993,53.2,415.79999999999995,172889.63999999996,22120.559999999998,11419.74236908928
993.6,3053.1,416.4,173388.96,1271310.8399999999,11450.486396609647
994.2,1308.5,417,173889,545644.5,11481.274755820743
994.8,0,417.5999999999999,174389.75999999992,0,11512.10744672256
995.4,1699.3,418.19999999999993,174891.23999999993,710647.2599999999,11542.984469315114
996,3153,418.79999999999995,175393.43999999997,1320476.4,11573.905823598398
996.6,3153,419.4,175896.36,1322368.2,11604.871509572407
997.2,2128.9,420,176400,894138,11635.881527237145
997.8,148.3,420.5999999999999,176904.35999999993,62374.97999999999,11666.935876592608
998.4,148.3,421.19999999999993,177409.43999999994,62463.95999999999,11698.034557638804
999,0.1,421.79999999999995,177915.23999999996,42.18,11729.17757037573
999.6,0,422.4,178421.75999999998,0,11760.364914803384
1000.2,0,423,178929,0,11791.596590921767
1000.8,0,423.5999999999999,179436.95999999993,0,11822.872598730874
1001.4,0,424.19999999999993,179945.63999999996,0,11854.192938230713
1002,0,424.79999999999995,180455.03999999995,0,11885.557609421281
1002.6,0,425.4,180965.15999999997,0,11916.966612302578
1003.2,0,426,181476,0,11948.419946874606
1003.8,0.1,426.5999999999999,181987.5599999999,42.66,11979.917613137355
1004.4,0,427.19999999999993,182499.83999999994,0,12011.459611090839
1005,0,427.79999999999995,183012.83999999997,0,12043.045940735052
1005.6,0,428.4,183526.55999999997,0,12074.676602069992
1006.2,0,429,184041,0,12106.351595095663
1006.8,0,429.5999999999999,184556.15999999992,0,12138.070919812055
1007.4,0,430.19999999999993,185072.03999999995,0,12169.834576219184
1008,0.1,430.79999999999995,185588.63999999996,43.08,12201.642564317039
1008.6,0.1,431.4,186105.96,43.14,12233.494884105625
1009.2,0,432,186624,0,12265.391535584939
1009.8,0,432.5999999999999,187142.75999999992,0,12297.332518754974
1010.4,116.1,433.19999999999993,187662.23999999993,50294.51999999999,12329.317833615745
1011,116.1,433.79999999999995,188182.43999999997,50364.17999999999,12361.347480167246
1011.6,3123.4,434.4,188703.36,1356804.96,12393.421458409473
1012.2,3123.4,435,189225,1358679,12425.53976834243
1012.8,194.4,435.5999999999999,189747.35999999993,84680.63999999998,12457.70240996611
1013.4,1163.1,436.19999999999993,190270.43999999994,507344.21999999986,12489.909383280525
1014,3153.5,436.79999999999995,190794.23999999996,1377448.7999999998,12522.160688285669
1014.6,1262,437.4,191318.75999999998,551998.7999999999,12554.45632498154
1015.2,0,438,191844,0,12586.796293368141
1015.8,1881.2,438.5999999999999,192369.95999999993,825094.3199999998,12619.180593445466
1016.4,0,439.19999999999993,192896.63999999993,0,12651.609225213522
1017,0.1,439.79999999999995,193424.03999999995,43.98,12684.08218867231
1017.6,0,440.4,193952.15999999997,0,12716.599483821825
1018.2,96.8,441,194481,42688.799999999996,12749.16111066207
1018.8,96.8,441.5999999999999,195010.5599999999,42746.87999999999,12781.767069193036
1019.4,1880.1,442.19999999999993,195540.83999999994,831380.2199999999,12814.41735941474
1020,1679.2,442.79999999999995,196071.83999999997,743549.7599999999,12847.11198132717
1020.6,887.7,443.4,196603.55999999997,393606.18,12879.850934930328
1021.2,0,444,197136,0,12912.634220224218
1021.8,0,444.5999999999999,197669.15999999992,0,12945.461837208828
1022.4,0,445.19999999999993,198203.03999999995,0,12978.333785884173
1023,0,445.79999999999995,198737.63999999996,0,13011.250066250246
1023.6,0,446.4,199272.96,0,13044.21067830705
1024.2,0,447,199809,0,13077.215622054582
1024.8,0,447.5999999999999,200345.75999999992,0,13110.264897492836
1025.4,0,448.20000000000005,200883.24000000005,0,13143.35850462183
1026,0,448.79999999999995,201421.43999999997,0,13176.496443441543
1026.6,0,449.39999999999986,201960.35999999987,0,13209.678713951982
1027.2,0,450,202500,0,13242.905316153165
1027.8,0,450.5999999999999,203040.35999999993,0,13276.176250045062
1028.4,0,451.20000000000005,203581.44000000003,0,13309.4915156277
1029,1713.3,451.79999999999995,204123.23999999996,774068.94,13342.851112901057
1029.6,3152.3,452.39999999999986,204665.75999999986,1426100.5199999996,13376.255041865139
1030.2,1264.4,453,205209,572773.2000000001,13409.703302519965
1030.8,0,453.5999999999999,205752.9599999999,0,13443.195894865505
1031.4,1656.2,454.20000000000005,206297.64000000004,752246.0400000002,13476.732818901788
1032,1656.2,454.79999999999995,206843.03999999995,753239.7599999999,13510.314074628786
1032.6,3123.1,455.39999999999986,207389.1599999999,1422259.7399999995,13543.939662046514
1033.2,944.3,456,207936,430600.8,13577.609581154982
1033.8,0,456.5999999999999,208483.5599999999,0,13611.323831954167
1034.4,1968.1,457.20000000000005,209031.84000000005,899815.3200000001,13645.082414444094
1035,1637.8,457.79999999999995,209580.83999999997,749784.8399999999,13678.885328624736
1035.6,982.2,458.39999999999986,210130.55999999988,450240.47999999986,13712.732574496107
1036.2,982.2,459,210681,450829.80000000005,13746.624152058219
1036.8,782.4,459.5999999999999,211232.15999999992,359591.0399999999,13780.560061311047
1037.4,2498.2,460.20000000000005,211784.04000000004,1149671.6400000001,13814.540302254618
1038,0,460.79999999999995,212336.63999999996,0,13848.564874888903
1038.6,0,461.39999999999986,212889.95999999988,0,13882.633779213918
1039.2,0,462,213444,0,13916.747015229674
1039.8,0,462.5999999999999,213998.75999999992,0,13950.904582936146
1040.4,0,463.20000000000005,214554.24000000005,0,13985.10648233336
1041,0,463.79999999999995,215110.43999999994,0,14019.352713421287
1041.6,0,464.39999999999986,215667.35999999987,0,14053.643276199946
1042.2,0,465,216225,0,14087.978170669347
1042.8,0,465.5999999999999,216783.35999999993,0,14122.357396829462
1043.4,0,466.20000000000005,217342.44000000003,0,14156.780954680318
1044,0,466.79999999999995,217902.23999999996,0,14191.248844221891
1044.6,0,467.39999999999986,218462.75999999986,0,14225.761065454193
1045.2,0,468,219024,0,14260.317618377236
1045.8,0,468.5999999999999,219585.9599999999,0,14294.918502990995
1046.4,0,469.20000000000005,220148.64000000004,0,14329.563719295496
1047,3012.5,469.79999999999995,220712.03999999995,1415272.4999999998,14364.253267290713
1047.6,15,470.39999999999986,221276.15999999986,7055.999999999998,14398.987146976657
1048.2,0,471,221841,0,14433.765358353345
1048.8,2200.5,471.5999999999999,222406.5599999999,1037755.7999999998,14468.587901420748
1049.4,1819.9,472.20000000000005,222972.84000000005,859356.7800000001,14503.454776178893
1050,23.6,472.79999999999995,223539.83999999997,11158.08,14538.365982627753
1050.6,0,473.39999999999986,224107.55999999988,0,14573.32152076734
1051.2,0.1,474,224676,47.400000000000006,14608.32139059767
1051.8,0,474.5999999999999,225245.15999999992,0,14643.365592118716
1052.4,0,475.20000000000005,225815.04000000004,0,14678.454125330505
1053,0,475.79999999999995,226385.63999999996,0,14713.586990233009
1053.6,0,476.39999999999986,226956.95999999988,0,14748.76418682624
1054.2,2507.5,477,227529,1196077.5,14783.985715110215
1054.8,3151.7,477.5999999999999,228101.75999999992,1505251.9199999997,14819.251575084905
1055.4,388.6,478.20000000000005,228675.24000000005,185828.52000000002,14854.561766750336
1056,483.8,478.79999999999995,229249.43999999994,231643.43999999997,14889.916290106483
1056.6,3152.9,479.39999999999986,229824.35999999987,1511500.2599999995,14925.31514515336
1057.2,3152.9,480,230400,1513392,14960.758331890976
1057.8,1724.5,480.5999999999999,230976.3599999999,828794.6999999998,14996.245850319308
1058.4,1213.6,481.20000000000005,231553.44000000003,583984.3200000001,15031.777700438384
1059,85.4,481.79999999999995,232131.23999999996,41145.72,15067.353882248177
1059.6,0,482.39999999999986,232709.75999999986,0,15102.974395748695
1060.2,0,483,233289,0,15138.639240939956
1060.8,0,483.5999999999999,233868.9599999999,0,15174.348417821933
1061.4,0,484.20000000000005,234449.64000000004,0,15210.101926394653
1062,0,484.79999999999995,235031.03999999995,0,15245.899766658085
1062.6,0,485.39999999999986,235613.15999999986,0,15281.74193861225
1063.2,1258.9,486,236196,611825.4,15317.628442257155
1063.8,3151.8,486.5999999999999,236779.5599999999,1533665.88,15353.559277592774
1064.4,3152.9,487.20000000000005,237363.84000000005,1536092.8800000001,15389.534444619138
1065,2187.6,487.79999999999995,237948.83999999997,1067111.2799999998,15425.553943336216
1065.6,0.1,488.39999999999986,238534.55999999988,48.83999999999999,15461.617773744023
1066.2,0.1,489,239121,48.900000000000006,15497.72593584257
1066.8,2556.1,489.5999999999999,239708.15999999992,1251466.5599999998,15533.878429631835
1067.4,414.5,490.20000000000005,240296.04000000004,203187.90000000002,15570.07525511184
1068,2601.4,490.79999999999995,240884.63999999996,1276767.1199999999,15606.316412282562
1068.6,3152.4,491.39999999999986,241473.95999999988,1549089.3599999996,15642.601901144013
1069.2,2508.9,492,242064,1234378.8,15678.931721696204
1069.8,1459.7,492.5999999999999,242654.75999999992,719048.2199999999,15715.305873939113
1070.4,0,493.20000000000005,243246.24000000005,0,15751.724357872761
1071,0,493.79999999999995,243838.43999999994,0,15788.187173497126
1071.6,0,494.39999999999986,244431.35999999987,0,15824.69432081222
1072.2,0,495,245025,0,15861.245799818056
1072.8,0,495.5999999999999,245619.3599999999,0,15897.841610514606
1073.4,0,496.20000000000005,246214.44000000003,0,15934.4817529019
1074,0,496.79999999999995,246810.23999999996,0,15971.166226979909
1074.6,0,497.39999999999986,247406.75999999986,0,16007.895032748645
1075.2,0.1,498,248004,49.800000000000004,16044.668170208126
1075.8,0,498.5999999999999,248601.9599999999,0,16081.48563935832
1076.4,0,499.20000000000005,249200.64000000004,0,16118.347440199257
1077,781.8,499.79999999999995,249800.03999999995,390743.63999999996,16155.25357273091
1077.6,3053.2,500.39999999999986,250400.15999999986,1527821.2799999996,16192.20403695329
1078.2,3152.5,501,251001,1579402.5,16229.198832866414
1078.8,2976,501.5999999999999,251602.5599999999,1492761.5999999996,16266.237960470251
1079.4,0.6,502.20000000000005,252204.84000000005,301.32,16303.321419764832
1080,1056.5,502.79999999999995,252807.83999999997,531208.2,16340.449210750128
1080.6,3152.9,503.39999999999986,253411.55999999985,1587169.8599999996,16377.621333426152
1081.2,1456.3,504,254016,733975.2,16414.83778779292
1081.8,0,504.5999999999999,254621.15999999992,0,16452.098573850402
1082.4,4.9,505.20000000000005,255227.04000000004,2475.4800000000005,16489.403691598625
1083,2951,505.79999999999995,255833.63999999996,1492615.7999999998,16526.753141037563
1083.6,3153.1,506.39999999999986,256440.95999999988,1596729.8399999996,16564.146922167234
1084.2,1487.6,507,257049,754213.2,16601.585034987642
1084.8,2311.8,507.5999999999999,257657.75999999992,1173469.68,16639.067479498768
1085.4,16,508.20000000000005,258267.24000000005,8131.200000000001,16676.59425570064
1086,0,508.79999999999995,258877.43999999994,0,16714.16536359322
1086.6,0,509.39999999999986,259488.35999999987,0,16751.78080317653
1087.2,0,510,260100,0,16789.440574450586
1087.8,0,510.5999999999999,260712.3599999999,0,16827.144677415352
1088.4,0,511.20000000000005,261325.44000000006,0,16864.893112070866
1089,1725.5,511.79999999999995,261939.23999999996,883110.8999999999,16902.68587841709
1089.6,3153.2,512.3999999999999,262553.75999999983,1615699.6799999995,16940.522976454045
1090.2,1173.4,513,263169,601954.2000000001,16978.404406181744
1090.8,1398.7,513.5999999999999,263784.9599999999,718372.32,17016.330167600157
1091.4,1398.7,514.2,264401.6400000001,719211.54,17054.300260709315
1092,3123.1,514.8,265019.04,1607771.88,17092.314685509184
1092.6,2239.7,515.3999999999999,265637.15999999986,1154341.3799999997,17130.373441999778
1093.2,2239.7,516,266256,1155685.2,17168.47653018112
1093.8,333.1,516.5999999999999,266875.5599999999,172079.46,17206.623950053174
1094.4,3110.5,517.2,267495.84,1608750.6,17244.815701615975
1095,1050.8,517.8,268116.83999999997,544104.2399999999,17283.05178486949
1095.6,1637.9,518.3999999999999,268738.5599999999,849087.3599999999,17321.332199813733
1096.2,0,519,269361,0,17359.656946448715
1096.8,0,519.5999999999999,269984.1599999999,0,17398.026024774415
1097.4,0,520.2,270608.04000000004,0,17436.439434790856
1098,0,520.8,271232.63999999996,0,17474.897176498016
1098.6,0,521.3999999999999,271857.95999999985,0,17513.399249895898
1099.2,0,522,272484,0,17551.945654984527
1099.8,0,522.5999999999999,273110.7599999999,0,17590.53639176387
1100.4,0,523.2,273738.24000000005,0,17629.17146023396
1101,0,523.8,274366.43999999994,0,17667.85086039476
1101.6,0,524.3999999999999,274995.35999999987,0,17706.57459224629
1102.2,0,525,275625,0,17745.34265578856
1102.8,0,525.5999999999999,276255.3599999999,0,17784.15505102155
1103.4,0,526.2,276886.44000000006,0,17823.011777945278
1104,0,526.8,277518.23999999993,0,17861.91283655972
1104.6,0,527.3999999999999,278150.75999999983,0,17900.858226864893
1105.2,2504.7,528,278784,1322481.5999999999,17939.84794886081
1105.8,1441.5,528.5999999999999,279417.9599999999,761976.8999999999,17978.882002547438
1106.4,2791.2,529.2,280052.6400000001,1477103.04,18017.960387924813
1107,2746.8,529.8,280688.04,1455254.64,18057.083104992904
1107.6,0,530.3999999999999,281324.15999999986,0,18096.250153751716
1108.2,0.1,531,281961,53.1,18135.461534201277
1108.8,0,531.5999999999999,282598.5599999999,0,18174.717246341548
1109.4,0,532.2,283236.84,0,18214.017290172567
1110,0,532.8,283875.83999999997,0,18253.361665694298
1110.6,0,533.3999999999999,284515.5599999999,0,18292.75037290676
1111.2,0,534,285156,0,18332.18341180996
1111.8,2306.3,534.5999999999999,285797.1599999999,1232947.98,18371.66078240388
1112.4,2306.3,535.2,286439.04000000004,1234331.7600000002,18411.18248468854
1113,3181.8,535.8,287081.63999999996,1704808.44,18450.748518663913
1113.6,2187.3,536.3999999999999,287724.95999999985,1173267.7199999997,18490.358884330017
1114.2,3152.6,537,288369,1692946.2,18530.013581686864
1114.8,2080.3,537.5999999999999,289013.7599999999,1118369.2799999998,18569.712610734423
1115.4,1529.4,538.2,289659.24000000005,823123.0800000001,18609.45597147273
1116,0,538.8,290305.43999999994,0,18649.243663901747
1116.6,0,539.3999999999999,290952.35999999987,0,18689.075688021494
1117.2,0,540,291600,0,18728.952043831985
1117.8,0,540.5999999999999,292248.3599999999,0,18768.87273133319
1118.4,0,541.2,292897.44000000006,0,18808.837750525137
1119,0,541.8,293547.23999999993,0,18848.8471014078
1119.6,0,542.3999999999999,294197.75999999983,0,18888.90078398119
1120.2,1301.7,543,294849,706823.1,18928.998798245324
1120.8,1301.7,543.5999999999999,295500.9599999999,707604.1199999999,18969.141144200174
1121.4,1152.1,544.2,296153.6400000001,626972.82,19009.327821845764
1122,1633.5,544.8,296807.04,889930.7999999999,19049.558831182072
1122.6,0,545.3999999999999,297461.15999999986,0,19089.834172209103
1123.2,0,546,298116,0,19130.15384492688
1123.8,0,546.5999999999999,298771.5599999999,0,19170.51784933537
1124.4,0,547.2,299427.84,0,19210.926185434608
1125,0,547.8,300084.83999999997,0,19251.378853224556
1125.6,0,548.3999999999999,300742.5599999998,0,19291.87585270523
1126.2,0,549,301401,0,19332.417183876656
1126.8,0,549.5999999999999,302060.1599999999,0,19373.002846738793
1127.4,0,550.2,302720.04000000004,0,19413.63284129167
1128,0,550.8,303380.63999999996,0,19454.307167535262
1128.6,306.6,551.3999999999999,304041.95999999985,169059.23999999996,19495.025825469584
1129.2,3123,552,304704,1723896,19535.78881509465
1129.8,2694.3,552.5999999999999,305366.7599999999,1488870.18,19576.596136410426
1130.4,0,553.2,306030.24000000005,0,19617.44778941695
1131,1546.3,553.8,306694.43999999994,856340.94,19658.343774114186
1131.6,3152.4,554.3999999999999,307359.35999999987,1747690.5599999996,19699.28409050215
1132.2,2054.4,555,308025,1140192,19740.26873858086
1132.8,858.3,555.5999999999999,308691.3599999999,476871.4799999999,19781.29771835028
1133.4,858.3,556.2,309358.44000000006,477386.46,19822.37102981045
1134,788.5,556.8,310026.23999999993,439036.8,19863.488672961324
1134.6,31.7,557.3999999999999,310694.75999999983,17669.579999999994,19904.650647802933
1135.2,0,558,311364,0,19945.856954335286
1135.8,0,558.5999999999999,312033.9599999999,0,19987.107592558354
1136.4,0.1,559.2,312704.6400000001,55.92000000000001,20028.402562472165
1137,0,559.8,313376.0399999999,0,20069.741864076685
1137.6,0,560.3999999999999,314048.15999999986,0,20111.125497371937
1138.2,0,561,314721,0,20152.553462357933
1138.8,0,561.5999999999999,315394.5599999999,0,20194.02575903464
1139.4,0.1,562.2,316068.84,56.220000000000006,20235.542387402096
1140,0,562.8,316743.83999999997,0,20277.103347460263
1140.6,0,563.3999999999999,317419.5599999998,0,20318.70863920916
1141.2,26.8,564,318096,15115.2,20360.3582626488
1141.8,3047.6,564.5999999999999,318773.1599999999,1720674.9599999997,20402.052217779154
1142.4,3047.6,565.2,319451.04000000004,1722503.52,20443.79050460025
1143,506.5,565.8,320129.63999999996,286577.69999999995,20485.57312311206
1143.6,1110.1,566.3999999999999,320808.95999999985,628760.6399999998,20527.4000733146
1144.2,3153.9,567,321489,1788261.3,20569.271355207882
1144.8,3152.4,567.5999999999999,322169.7599999999,1789302.2399999998,20611.186968791877
1145.4,1249,568.2,322851.24000000005,709681.8,20653.146914066616
1146,0.1,568.8,323533.43999999994,56.879999999999995,20695.15119103207
1146.6,2416.7,569.3999999999999,324216.35999999987,1376068.9799999995,20737.199799688256
1147.2,1614.3,570,324900,920151,20779.29274003518
1147.8,1614.3,570.5999999999999,325584.35999999987,921119.5799999998,20821.43001207282
1148.4,1616.8,571.2,326269.44000000006,923516.16,20863.611615801205
1149,904,571.8,326955.23999999993,516907.19999999995,20905.837551220302
1149.6,0,572.3999999999999,327641.75999999983,0,20948.10781833013
1150.2,0,573,328329,0,20990.4224171307
1151.2,0,574,329476,0,21061.045263333253
1152.2,0,575,330625,0,21131.791253121166
1153.2,0,576,331776,0,21202.660386494434
1154.2,1610.3,577,332929,929143.1,21273.652663453064
1155.2,1610.3,578,334084,930753.4,21344.76808399705
1156.2,1610.3,579,335241,932363.7,21416.00664812639
1157.2,1610.3,580,336400,933974,21487.36835584109
